,Date,username,source,location,tweet,num_of_likes,num_of_retweet,Date1,Month,cleaned_tweets,score,sentiment
791,2022-11-05 06:12:43+00:00,techladsees,Twitter for Android,"Kochi, India","So the layoffs are happening at twitter too.

Sad!",3,1,2022-11-05,11,so the layoffs are happening at twitter toosad,0.0,Neutral
792,2022-11-01 09:58:11+00:00,PSuiteNetwork,Twitter Web App,NJ NYC Philly AC Central NJ,"The Trickle Down Effect of Big Tech Companies Losing Trillions in Value and Burning Cash Heading in to a Recession. Layoffs. Bankruptcies, Foreclosures, Auto Loan Defaults, Credit Cards - Late Payment, Defaults, Student Loan Defaults - Financial Crisis With Rate Hikes",0,0,2022-11-01,11,the trickle down effect of big tech companies losing trillions in value and burning cash heading in to a recession layoffs bankruptcies foreclosures auto loan defaults credit cards  late payment defaults student loan defaults  financial crisis with rate hikes,-0.836,Negative
793,2022-11-05 10:03:00+00:00,bruised_blood,Twitter Web App,UK,When I see conservatives working in tech celebrating the mass layoffs of ‘liberals’ because they’re “too scared to say what they really think” at work… I really want to know what things they’re thinking that they’re too scared to say.,0,0,2022-11-05,11,when i see conservatives working in tech celebrating the mass layoffs of ‘liberals’ because they’re “too scared to say what they really think” at work… i really want to know what things they’re thinking that they’re too scared to say,-0.1298,Negative
794,2022-11-05 08:14:07+00:00,ronaldcannon,Twitter for iPhone,,The tech layoffs should be the best thing for the government. Hire all the tech people to work to secure and weaponize tech in the government. Secure our technology borders,0,0,2022-11-05,11,the tech layoffs should be the best thing for the government hire all the tech people to work to secure and weaponize tech in the government secure our technology borders,0.8402,Positive
795,2022-11-03 22:23:15+00:00,Th3MichaelWhite,Twitter Web App,Texas,"These tech layoffs are the real deal 😂

Just joined team laid off today. How y'all doing?",78,4,2022-11-03,11,these tech layoffs are the real deal 😂just joined team laid off today how yall doing,-0.2263,Negative
796,2022-11-04 17:56:31+00:00,DesignerUpCo,Twitter for iPhone,"San Francisco, CA","It’s a sad time for tech 😞If you’re a UX/UI/Product designer that has gotten hit by these terrible layoffs, we have some great startups in our job matching program looking to hire! 👇🏾",22,4,2022-11-04,11,it’s a sad time for tech 😞if you’re a uxuiproduct designer that has gotten hit by these terrible layoffs we have some great startups in our job matching program looking to hire 👇🏾,-0.6369,Negative
797,2022-11-04 17:20:18+00:00,jaycoolent,Twitter for iPhone,"Queens Get the Money, NYC","#RIPTwitter as we once knew. Tech workers know what I’m talking about. The layoffs were sickening and the reports of what’s going on, idk how long this platform gonna last under Musks control. Jack Dorsey, what did you do my guy?",0,0,2022-11-04,11,riptwitter as we once knew tech workers know what i’m talking about the layoffs were sickening and the reports of what’s going on idk how long this platform gonna last under musks control jack dorsey what did you do my guy,-0.5859,Negative
798,2022-11-05 09:19:58+00:00,ChainlessCoder,Twitter Web App,Meme pool,Massive layoffs all across the tech sector. Looks like ads &amp; stock buybacks are not a viable business model in a recession. Who would have thought \s,4,1,2022-11-05,11,massive layoffs all across the tech sector looks like ads amp stock buybacks are not a viable business model in a recession who would have thought s,-0.0772,Negative
799,2022-11-05 02:45:33+00:00,jdwebb1974,Twitter for iPhone,"Oklahoma, USA","I find it interesting how Norah and CBS call Twitters releasing of employees “firings” while all of the other events with major tech companies are called “layoffs”.  Many, many “layoffs!  Elon, you really are different.",0,0,2022-11-05,11,i find it interesting how norah and cbs call twitters releasing of employees “firings” while all of the other events with major tech companies are called “layoffs”  many many “layoffs  elon you really are different,0.4019,Positive
800,2022-11-04 19:39:41+00:00,csbell_stephen,Twitter for Android,"Barcelona, Spain","Twitter is clearly going to collapse, given staff layoffs, leaving Musk with a piece of paper and massive, massive debts, plus various court cases. If his reputation as a friends of dictators and failed tech bro hits Tesla sales, where does it end?",0,0,2022-11-04,11,twitter is clearly going to collapse given staff layoffs leaving musk with a piece of paper and massive massive debts plus various court cases if his reputation as a friends of dictators and failed tech bro hits tesla sales where does it end,-0.1779,Negative
801,2022-11-04 18:41:45+00:00,RuthieJSF,Twitter Web App,"Houston, TX","Thinking of the tech community rn as I see all these layoff tweets come in – @twitter, @stripe, et al.  🫶 Please reach out if I can help with resumes, comms, or networking.",3,0,2022-11-04,11,thinking of the tech community rn as i see all these layoff tweets come in – twitter stripe et al  🫶 please reach out if i can help with resumes comms or networking,0.6249,Positive
802,2022-11-03 18:18:02+00:00,0xMatt,Twitter Web App,,"For an excellent example of ""Survivorship bias"" go to any thread on tech layoffs today and look for people explaining how they got work pretty soon again after the '08 / '00 busts and it shouldn't be too big a deal this time either.",16,0,2022-11-03,11,for an excellent example of survivorship bias go to any thread on tech layoffs today and look for people explaining how they got work pretty soon again after the    busts and it shouldnt be too big a deal this time either,0.7579,Positive
803,2022-11-05 18:32:12+00:00,sleekmate03,Twitter for iPhone,United States,"This whole Twitter layoff brouhaha is why I will always prefer to work for a startup company over a tech giant. Employees at Publicly traded companies are most times at the mercy of the stakeholders. 

Highest bidder call the shots. It’s quite unfortunate",0,0,2022-11-05,11,this whole twitter layoff brouhaha is why i will always prefer to work for a startup company over a tech giant employees at publicly traded companies are most times at the mercy of the stakeholders highest bidder call the shots it’s quite unfortunate,-0.2006,Negative
804,2022-11-04 18:58:06+00:00,sirjoeldean,Twitter Web App,Jamaica,"This week has been difficult for the tech industry, with multiple layoffs announced. 

And it looks like things are going to get worse, based on negative outlooks given during various earnings calls. 

We can expect even more job losses in the near future.",15,4,2022-11-04,11,this week has been difficult for the tech industry with multiple layoffs announced and it looks like things are going to get worse based on negative outlooks given during various earnings calls we can expect even more job losses in the near future,-0.8683,Negative
805,2022-11-03 15:43:18+00:00,maverickdotdev,Twitter for Android,,"Things look bleak right now in tech, and layoffs are nothing to trivialize, but I am looking forward to the talent from these big tech companies getting unleashed and the inevitable explosion of startups created in the months to come",3,0,2022-11-03,11,things look bleak right now in tech and layoffs are nothing to trivialize but i am looking forward to the talent from these big tech companies getting unleashed and the inevitable explosion of startups created in the months to come,0.7655,Positive
806,2022-11-05 12:28:06+00:00,JalisoCSP,Twitter for iPhone,"North West, England","I wonder if all this Twitter layoff talk will die down as fast as every other tech layoff this last month

Nobody talking about Shopify or Stripe anymore

I need to learn to mute words more often 🥲",0,0,2022-11-05,11,i wonder if all this twitter layoff talk will die down as fast as every other tech layoff this last monthnobody talking about shopify or stripe anymorei need to learn to mute words more often 🥲,-0.5994,Negative
807,2022-11-04 16:18:47+00:00,gkcs_,Twitter Web App,"Hyderabad, India","With the recent layoffs in tech, I remembered the times when I was in a company having layoffs.

I was relaxed both the times because: 
1. I had a sizeable side income.
2. I was always interview ready (pun not intended).

If you are worried, I suggest you do the above.",356,16,2022-11-04,11,with the recent layoffs in tech i remembered the times when i was in a company having layoffsi was relaxed both the times because  i had a sizeable side  i was always interview ready pun not intendedif you are worried i suggest you do the above,0.5423,Positive
808,2022-11-04 19:58:43+00:00,aceofbassgreg,Twitter Web App,,"LOL amid all the tech layoffs I get an email in my inbox with the subject ""tough decision"" and the first few lines of the body are something like ""I wanted to let you know myself"" and it's a fundraising email from a political candidate 🤦‍♂️ Not sure that's the best approach but 🤷",4,0,2022-11-04,11,lol amid all the tech layoffs i get an email in my inbox with the subject tough decision and the first few lines of the body are something like i wanted to let you know myself and its a fundraising email from a political candidate 🤦‍♂️ not sure thats the best approach but 🤷,0.5452,Positive
